case_folder,instance_name,reference_mode,mode,runtime_speedup_vs_reference,runtime_delta_vs_reference,status,feasible_ok,violations,mip_gap
matpower/case118,matpower/case118/2017-07-15,RAW,WARM_LAZY_BRANCH_HINTS,2.644665149947955,-164.730515,OPTIMAL,OK,OK,5.41e-06
matpower/case118,matpower/case118/2017-07-15,RAW,WARM_LAZY_GNN_T060,2.658963829058393,-165.26913199999998,OPTIMAL,OK,OK,5.41e-06
matpower/case118,matpower/case118/2017-07-15,RAW,WARM_LAZY_COMMIT_GNN_T060,2.6337702958184086,-164.316191,OPTIMAL,OK,OK,5.41e-06
matpower/case118,matpower/case118/2017-07-15,RAW,WARM_LAZY_COMMIT_GRU,2.671971538515186,-165.754112,OPTIMAL,OK,OK,5.41e-06
matpower/case118,matpower/case118/2017-07-15,RAW,WARM_LAZY_ML_STACK,3.3586028763597224,-186.02162199999998,OPTIMAL,OK,OK,5.41e-06
matpower/case118,matpower/case118/2017-07-15,RAW,WARM_PRUNE_T010,8.880731295479038,-235.06341899999998,OPTIMAL,FAIL,C120,0.03540565
matpower/case118,matpower/case118/2017-07-15,RAW,WARM_PRUNE_T020,10.054266180163898,-238.54490099999998,OPTIMAL,OK,OK,0.04958016
matpower/case118,matpower/case118/2017-07-15,RAW,WARM_PRUNE_T030,8.890738423474062,-235.096992,OPTIMAL,OK,OK,0.04178021
matpower/case118,matpower/case118/2017-07-15,RAW,WARM_PRUNE_T050,1.919723212490216,-126.907062,OPTIMAL,OK,OK,0.04835951
matpower/case118,matpower/case118/2017-07-15,RAW,WARM_PRUNE_T080,1.3290682462666494,-65.585216,OPTIMAL,OK,OK,2.52e-06
matpower/case118,matpower/case118/2017-07-15,RAW,WARM_LPSCREEN_T010,8.810093975521012,-234.824268,OPTIMAL,FAIL,C120,0.04612863
matpower/case118,matpower/case118/2017-07-15,RAW,WARM_LPSCREEN_T020,9.019698987917382,-235.522977,OPTIMAL,OK,OK,0.04416493
matpower/case118,matpower/case118/2017-07-15,RAW,WARM_LPSCREEN_T030,9.473664645525957,-236.93025599999999,OPTIMAL,OK,OK,0.04354195
matpower/case118,matpower/case118/2017-07-15,RAW,WARM_LPSCREEN_T050,3.2832104851716877,-184.21054299999997,OPTIMAL,OK,OK,0.04873369
matpower/case118,matpower/case118/2017-07-15,RAW,WARM_LPSCREEN_T080,1.3305794346166069,-65.81157499999998,OPTIMAL,OK,OK,2.52e-06
matpower/case118,matpower/case118/2017-07-15,RAW,WARM_PRUNE_LAZY_T010,5.243708336693657,-214.37506,OPTIMAL,OK,OK,0.04815607
matpower/case118,matpower/case118/2017-07-15,RAW,WARM_PRUNE_LAZY_T020,5.936122426752852,-220.267454,OPTIMAL,OK,OK,0.04923015
matpower/case118,matpower/case118/2017-07-15,RAW,WARM_PRUNE_LAZY_T030,5.5685573683515575,-217.32197499999998,OPTIMAL,OK,OK,0.04740457
matpower/case118,matpower/case118/2017-07-15,RAW,WARM_PRUNE_LAZY_T050,4.087043897694975,-200.078656,OPTIMAL,OK,OK,5.41e-06
matpower/case118,matpower/case118/2017-07-15,RAW,WARM_PRUNE_LAZY_T080,3.2332981710935966,-182.965081,OPTIMAL,OK,OK,5.41e-06
matpower/case118,matpower/case118/2017-07-15,RAW,WARM_LPSCREEN_LAZY_T010,2.5446332296178475,-160.793111,OPTIMAL,OK,OK,5.41e-06
matpower/case118,matpower/case118/2017-07-15,RAW,WARM_LPSCREEN_LAZY_T020,5.338640243621142,-215.273337,OPTIMAL,OK,OK,5.41e-06
matpower/case118,matpower/case118/2017-07-15,RAW,WARM_LPSCREEN_LAZY_T030,4.590306542174171,-207.18442299999998,OPTIMAL,OK,OK,5.41e-06
matpower/case118,matpower/case118/2017-07-15,RAW,WARM_LPSCREEN_LAZY_T050,4.678732482287422,-208.275052,OPTIMAL,OK,OK,5.41e-06
matpower/case118,matpower/case118/2017-07-15,RAW,WARM_SR_LAZY,0.9992899595147867,0.18821700000000874,OPTIMAL,OK,OK,2.18e-06
matpower/case118,matpower/case118/2017-07-15,RAW,SHRINK_LAZY,12.121224492858989,-243.037546,OPTIMAL,OK,OK,0.01954953
matpower/case118,matpower/case118/2017-07-15,RAW,STREDUCE,1.1301115916952322,-30.497336999999987,OPTIMAL,OK,OK,1.87e-06
matpower/case118,matpower/case118/2017-07-15,RAW,STREDUCE_CONSERVATIVE,1.0240036196447977,-6.20929799999999,OPTIMAL,OK,OK,2.39e-06
matpower/case118,matpower/case118/2017-07-15,RAW,STREDUCE_AGGRESSIVE,1.1252756615120132,-29.490017999999992,OPTIMAL,OK,OK,1.368e-05
matpower/case118,matpower/case118/2017-07-15,RAW,STREDUCE_GRU,1.1370851869740608,-31.934843,OPTIMAL,OK,OK,1.87e-06
matpower/case118,matpower/case118/2017-07-15,RAW,STREDUCE_LAZY,1.0388673306925627,-9.910415999999998,OPTIMAL,OK,OK,1.94e-06
matpower/case118,matpower/case118/2017-07-15,RAW,STREDUCE_LAZY_CONSERVATIVE,0.9926191974029295,1.9696460000000116,OPTIMAL,OK,OK,2.2e-06
matpower/case118,matpower/case118/2017-07-15,RAW,STREDUCE_LAZY_AGGRESSIVE,1.0547929026607907,-13.760188,OPTIMAL,OK,OK,1.154e-05
matpower/case118,matpower/case118/2017-07-15,RAW,STREDUCE_LAZY_GRU,1.0397363104926176,-10.123520999999982,OPTIMAL,OK,OK,1.94e-06
matpower/case118,matpower/case118/2017-07-15,RAW,WARM_LAZY,2.6438627829293426,-164.70011799999997,OPTIMAL,OK,OK,5.41e-06
matpower/case118,matpower/case118/2017-07-15,RAW,WARM_LPSCREEN_LAZY_T080,3.2614330734420416,-183.67181899999997,OPTIMAL,OK,OK,5.41e-06
matpower/case118,matpower/case118/2017-07-15,RAW,ACTIVESET,8.29413319413497,-232.95387699999998,OPTIMAL,FAIL,C120,0.04615912
matpower/case118,matpower/case118/2017-07-15,RAW,ACTIVESET_B500,8.165634953553104,-232.451299,OPTIMAL,FAIL,C120,0.04615912
matpower/case118,matpower/case118/2017-07-15,RAW,ACTIVESET_B5000,8.29051453225534,-232.939937,OPTIMAL,FAIL,C120,0.04615912
matpower/case118,matpower/case118/2017-07-15,RAW,ACTIVESET_NOCLEAN,8.207564718249616,-232.617023,OPTIMAL,FAIL,C120,0.04615912
matpower/case118,matpower/case118/2017-07-15,RAW,WARM_ACTIVESET,8.083754128492219,-232.122715,OPTIMAL,FAIL,C120,0.04615912
matpower/case118,matpower/case118/2017-07-15,RAW,ACTIVESET_LAZY,2.5733852153383805,-161.956179,OPTIMAL,OK,OK,5.41e-06
matpower/case118,matpower/case118/2017-07-15,RAW,ACTIVESET_LAZY_TOPK128,3.0782400526077294,-178.83828,OPTIMAL,OK,OK,5.41e-06
matpower/case118,matpower/case118/2017-07-15,RAW,WARM_ACTIVESET_LAZY,2.552860003511867,-161.128574,OPTIMAL,OK,OK,5.41e-06
matpower/case118,matpower/case118/2017-09-15,RAW,RAW,1.0,0.0,OPTIMAL,OK,OK,0.00130135
matpower/case118,matpower/case118/2017-09-15,RAW,RAW_GNN,9.006953166252876,-219.29637100000002,OPTIMAL,OK,OK,0.0486393
matpower/case118,matpower/case118/2017-09-15,RAW,RAW_COMMIT_HINTS,1.1020361448051275,-22.84021900000002,OPTIMAL,OK,OK,0.02308386
matpower/case118,matpower/case118/2017-09-15,RAW,WARM,1.103593910195647,-23.156184000000025,OPTIMAL,OK,OK,0.02431941
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_BRANCH_HINTS,1.0973468878851358,-21.88367200000002,OPTIMAL,OK,OK,0.02431941
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_COMMIT_HINTS,1.0688009273490047,-15.879599000000013,OPTIMAL,OK,OK,0.02316613
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_GRU,1.101908490542869,-22.814287000000007,OPTIMAL,OK,OK,0.02431941
matpower/case118,matpower/case118/2017-09-15,RAW,LAZY_ALL,2.363555198842244,-142.314462,OPTIMAL,OK,OK,0.00977415
matpower/case118,matpower/case118/2017-09-15,RAW,LAZY_TOPK128,2.3255102449546645,-140.606984,OPTIMAL,OK,OK,0.00977415
matpower/case118,matpower/case118/2017-09-15,RAW,LAZY_BANDIT,2.3874261085693758,-143.35801700000002,OPTIMAL,OK,OK,0.00977415
matpower/case118,matpower/case118/2017-09-15,RAW,LAZY_COMMIT_HINTS,2.3804507411320674,-143.05524200000002,OPTIMAL,OK,OK,0.00977415
matpower/case118,matpower/case118/2017-09-15,RAW,LAZY_GNN_T060,2.3391762748770133,-141.226715,OPTIMAL,OK,OK,0.00977415
matpower/case118,matpower/case118/2017-09-15,RAW,LAZY_GNN_T080,2.3569249034020907,-142.020857,OPTIMAL,OK,OK,0.00977415
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_LAZY_TOPK128,2.327800287227142,-140.711341,OPTIMAL,OK,OK,0.00977415
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_LAZY_BANDIT,2.3292380753205117,-140.776756,OPTIMAL,OK,OK,0.00977415
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_LAZY_COMMIT_HINTS,2.3893895285906304,-143.442923,OPTIMAL,OK,OK,0.00977415
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_LAZY_GRU,2.365485003001966,-142.399609,OPTIMAL,OK,OK,0.00977415
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_LAZY_BRANCH_HINTS,2.38879673538509,-143.417303,OPTIMAL,OK,OK,0.00977415
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_LAZY_GNN_T060,2.402149915131239,-143.99135,OPTIMAL,OK,OK,0.00977415
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_LAZY_COMMIT_GNN_T060,2.371662537229589,-142.671243,OPTIMAL,OK,OK,0.00977415
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_LAZY_COMMIT_GRU,2.3795129827603034,-143.01440200000002,OPTIMAL,OK,OK,0.00977415
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_LAZY_ML_STACK,2.3895388838987217,-143.44937600000003,OPTIMAL,OK,OK,0.00977415
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_PRUNE_T010,9.907489641770301,-221.78581200000002,OPTIMAL,OK,OK,0.04897587
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_PRUNE_T020,7.6711446929393174,-214.52714200000003,OPTIMAL,OK,OK,0.04156226
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_PRUNE_T030,8.3122732388692,-217.007459,OPTIMAL,OK,OK,0.048358
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_PRUNE_T050,1.6145702686057861,-93.89806800000002,OPTIMAL,OK,OK,0.04803598
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_PRUNE_T080,1.2491599255296255,-49.204204000000004,OPTIMAL,OK,OK,0.02431941
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_LPSCREEN_T010,7.4336401666529,-213.49971200000002,OPTIMAL,OK,OK,0.0486393
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_LPSCREEN_T020,6.885041494382201,-210.855546,OPTIMAL,OK,OK,0.04901118
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_LPSCREEN_T030,6.4789378575161445,-208.609759,OPTIMAL,OK,OK,0.04768045
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_LPSCREEN_T050,1.3951756567281435,-69.87202900000003,OPTIMAL,OK,OK,0.04938412
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_LPSCREEN_T080,1.2261531478097445,-45.49880400000001,OPTIMAL,OK,OK,0.02431941
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_PRUNE_LAZY_T010,3.5739467083628975,-177.661588,OPTIMAL,OK,OK,0.00977415
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_PRUNE_LAZY_T020,3.264742548868714,-171.124409,OPTIMAL,OK,OK,0.00977415
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_PRUNE_LAZY_T030,3.090979219517783,-166.876696,OPTIMAL,OK,OK,0.00977415
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_PRUNE_LAZY_T050,3.2395489925083356,-170.536787,OPTIMAL,OK,OK,0.00977415
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_PRUNE_LAZY_T080,2.872380198496996,-160.80301100000003,OPTIMAL,OK,OK,0.00977415
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_LPSCREEN_LAZY_T010,2.261607675944341,-137.609721,OPTIMAL,OK,OK,0.00977415
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_LPSCREEN_LAZY_T020,3.28342827318821,-171.554416,OPTIMAL,OK,OK,0.00977415
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_LPSCREEN_LAZY_T030,2.6351911250712905,-153.072954,OPTIMAL,OK,OK,0.00977415
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_LPSCREEN_LAZY_T050,3.118784134373743,-167.588208,OPTIMAL,OK,OK,0.00977415
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_SR_LAZY,1.0188392610437718,-4.561422000000022,OPTIMAL,OK,OK,0.02424223
matpower/case118,matpower/case118/2017-09-15,RAW,SHRINK_LAZY,10.852095887305019,-223.95309500000002,OPTIMAL,OK,OK,0.01423859
matpower/case118,matpower/case118/2017-09-15,RAW,STREDUCE,1.0955533702336238,-21.515653000000015,OPTIMAL,OK,OK,0.0243191
matpower/case118,matpower/case118/2017-09-15,RAW,STREDUCE_CONSERVATIVE,1.0095565872855232,-2.3351470000000063,OPTIMAL,OK,OK,0.02431941
matpower/case118,matpower/case118/2017-09-15,RAW,STREDUCE_AGGRESSIVE,1.1136482018883822,-25.17425400000002,OPTIMAL,OK,OK,0.02200119
matpower/case118,matpower/case118/2017-09-15,RAW,STREDUCE_GRU,1.09956779030709,-22.33772400000001,OPTIMAL,OK,OK,0.0243191
matpower/case118,matpower/case118/2017-09-15,RAW,STREDUCE_LAZY,0.9681723187653323,8.109505999999982,OPTIMAL,OK,OK,0.0243191
matpower/case118,matpower/case118/2017-09-15,RAW,STREDUCE_LAZY_CONSERVATIVE,0.9222679492192494,20.791463999999962,OPTIMAL,OK,OK,0.02424223
matpower/case118,matpower/case118/2017-09-15,RAW,STREDUCE_LAZY_AGGRESSIVE,0.9864239524240965,3.3950940000000003,OPTIMAL,OK,OK,0.02200119
matpower/case118,matpower/case118/2017-09-15,RAW,STREDUCE_LAZY_GRU,0.9659398959799139,8.69837099999998,OPTIMAL,OK,OK,0.0243191
matpower/case118,matpower/case118/2017-09-15,RAW,LAZY_COMMIT_GNN_T060,2.4447931908450964,-145.782576,OPTIMAL,OK,OK,0.00977415
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_LAZY,2.379542546226703,-143.01569,OPTIMAL,OK,OK,0.00977415
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_LPSCREEN_LAZY_T080,2.8389025653299904,-159.790256,OPTIMAL,OK,OK,0.00977415
matpower/case118,matpower/case118/2017-09-15,RAW,ACTIVESET,8.028884860562412,-215.95997100000002,OPTIMAL,OK,OK,0.0486393
matpower/case118,matpower/case118/2017-09-15,RAW,ACTIVESET_B500,8.054627724504101,-216.05816800000002,OPTIMAL,OK,OK,0.0486393
matpower/case118,matpower/case118/2017-09-15,RAW,ACTIVESET_B5000,8.009950914803518,-215.887344,OPTIMAL,OK,OK,0.0486393
matpower/case118,matpower/case118/2017-09-15,RAW,ACTIVESET_NOCLEAN,8.000087594586182,-215.849374,OPTIMAL,OK,OK,0.0486393
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_ACTIVESET,7.833349184126593,-215.193024,OPTIMAL,OK,OK,0.0486393
matpower/case118,matpower/case118/2017-09-15,RAW,ACTIVESET_LAZY,2.3305049705865692,-140.83432900000003,OPTIMAL,OK,OK,0.00977415
matpower/case118,matpower/case118/2017-09-15,RAW,ACTIVESET_LAZY_TOPK128,2.3267796930864444,-140.664858,OPTIMAL,OK,OK,0.00977415
matpower/case118,matpower/case118/2017-09-15,RAW,WARM_ACTIVESET_LAZY,2.3161925582335066,-140.18025,OPTIMAL,OK,OK,0.00977415
matpower/case118,matpower/case118/2017-11-15,RAW,RAW,1.0,0.0,OPTIMAL,OK,OK,6.572e-05
matpower/case118,matpower/case118/2017-11-15,RAW,RAW_GNN,9.854459705775234,-214.74801699999998,OPTIMAL,FAIL,C120,0.04803867
matpower/case118,matpower/case118/2017-11-15,RAW,RAW_COMMIT_HINTS,1.092323154638046,-20.200373999999982,OPTIMAL,OK,OK,0.00331427
matpower/case118,matpower/case118/2017-11-15,RAW,WARM,0.9908659580241773,2.20317,OPTIMAL,OK,OK,9.084e-05
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_BRANCH_HINTS,0.9644730804725045,8.803743000000026,OPTIMAL,OK,OK,9.084e-05
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_COMMIT_HINTS,1.0579884780542421,-13.099679999999978,OPTIMAL,OK,OK,0.00331427
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_GRU,0.9664016262514998,8.309225000000026,OPTIMAL,OK,OK,9.084e-05
matpower/case118,matpower/case118/2017-11-15,RAW,LAZY_ALL,2.6157513071636687,-147.63114199999998,OPTIMAL,OK,OK,0.00040062
matpower/case118,matpower/case118/2017-11-15,RAW,LAZY_TOPK128,1.869507627164649,-111.15936799999999,OPTIMAL,OK,OK,0.00015094
matpower/case118,matpower/case118/2017-11-15,RAW,LAZY_BANDIT,2.3077888332795897,-135.438293,OPTIMAL,OK,OK,0.00040062
matpower/case118,matpower/case118/2017-11-15,RAW,LAZY_COMMIT_HINTS,2.6611954078892164,-149.19142799999997,OPTIMAL,OK,OK,0.00040062
matpower/case118,matpower/case118/2017-11-15,RAW,LAZY_GNN_T060,2.6088325162940755,-147.388823,OPTIMAL,OK,OK,0.00040062
matpower/case118,matpower/case118/2017-11-15,RAW,LAZY_GNN_T080,2.6134699475586176,-147.551383,OPTIMAL,OK,OK,0.00040062
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_LAZY,2.609766066240535,-147.42159399999997,OPTIMAL,OK,OK,0.00040062
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_LAZY_TOPK128,1.8644722206004596,-110.81410399999999,OPTIMAL,OK,OK,0.00015094
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_LAZY_BANDIT,2.362808654661051,-137.849833,OPTIMAL,OK,OK,0.00040062
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_LAZY_COMMIT_HINTS,2.6574746046955355,-149.06568299999998,OPTIMAL,OK,OK,0.00040062
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_LAZY_GRU,2.6365913810425896,-148.353346,OPTIMAL,OK,OK,0.00040062
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_LAZY_BRANCH_HINTS,2.6348751673041506,-148.29430299999999,OPTIMAL,OK,OK,0.00040062
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_LAZY_GNN_T060,2.5955066319665323,-146.91846599999997,OPTIMAL,OK,OK,0.00040062
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_LAZY_COMMIT_GNN_T060,2.6548554804460798,-148.97695799999997,OPTIMAL,OK,OK,0.00040062
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_LAZY_COMMIT_GRU,2.6498777841008665,-148.80785099999997,OPTIMAL,OK,OK,0.00040062
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_LAZY_ML_STACK,2.354803123360913,-137.50595299999998,OPTIMAL,OK,OK,0.00040062
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_PRUNE_T010,9.479025195846065,-213.78742799999998,OPTIMAL,FAIL,C120,0.04803867
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_PRUNE_T020,9.478730086083523,-213.786643,OPTIMAL,FAIL,C120,0.04803867
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_PRUNE_T030,9.357745215150597,-213.460649,OPTIMAL,FAIL,C120,0.04803867
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_PRUNE_T050,9.599271165662207,-214.10326899999998,OPTIMAL,OK,OK,0.04914543
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_PRUNE_T080,1.2259621131656067,-44.051276,OPTIMAL,OK,OK,0.00031453
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_LPSCREEN_T010,8.509550519792267,-210.914888,OPTIMAL,FAIL,C120,0.04803867
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_LPSCREEN_T020,10.236234405768789,-215.65257,OPTIMAL,OK,OK,0.04665381
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_LPSCREEN_T030,7.979200624017336,-209.048094,OPTIMAL,OK,OK,0.04674437
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_LPSCREEN_T050,1.6704030030547685,-95.9212,OPTIMAL,OK,OK,0.04856029
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_LPSCREEN_T080,1.6664297976681914,-95.58005999999997,OPTIMAL,OK,OK,0.04933378
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_PRUNE_LAZY_T010,2.643014750641174,-148.573649,OPTIMAL,OK,OK,0.00040062
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_PRUNE_LAZY_T020,2.647704771873042,-148.733828,OPTIMAL,OK,OK,0.00040062
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_PRUNE_LAZY_T030,2.636836454353147,-148.36177099999998,OPTIMAL,OK,OK,0.00040062
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_PRUNE_LAZY_T050,3.910413528567541,-177.881969,OPTIMAL,OK,OK,0.00040062
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_PRUNE_LAZY_T080,3.708273206056677,-174.55032599999998,OPTIMAL,OK,OK,0.0465875
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_LPSCREEN_LAZY_T010,2.55233992473665,-145.361109,OPTIMAL,OK,OK,0.00040062
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_LPSCREEN_LAZY_T020,3.4237028842471617,-169.193325,OPTIMAL,OK,OK,0.04945353
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_LPSCREEN_LAZY_T030,3.513530727866854,-170.978049,OPTIMAL,OK,OK,0.00040062
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_LPSCREEN_LAZY_T050,3.28478003812966,-166.240952,OPTIMAL,OK,OK,0.04933099
matpower/case118,matpower/case118/2017-11-15,RAW,WARM_SR_LAZY,0.8036992321900025,58.375197000000014,OPTIMAL,OK,OK,8.429e-05
matpower/case118,matpower/case118/2017-11-15,RAW,SHRINK_LAZY,9.069522462636398,-212.648992,OPTIMAL,OK,OK,0.0043843
matpower/case118,matpower/case118/2017-11-15,RAW,STREDUCE,0.971784106841434,6.939432000000011,OPTIMAL,OK,OK,9.088e-05
matpower/case118,matpower/case118/2017-11-15,RAW,STREDUCE_CONSERVATIVE,0.9900396958925319,2.4044730000000243,OPTIMAL,OK,OK,6.572e-05
matpower/case118,matpower/case118/2017-11-15,RAW,STREDUCE_AGGRESSIVE,0.8767073820037027,33.611068999999986,OPTIMAL,OK,OK,0.00015956
matpower/case118,matpower/case118/2017-11-15,RAW,STREDUCE_GRU,0.9710545501138127,7.12420800000001,OPTIMAL,OK,OK,9.088e-05
matpower/case118,matpower/case118/2017-11-15,RAW,STREDUCE_LAZY,0.8398026404073756,45.59088600000001,OPTIMAL,OK,OK,8.41e-05
matpower/case118,matpower/case118/2017-11-15,RAW,STREDUCE_LAZY_CONSERVATIVE,0.7765825156006093,68.758986,OPTIMAL,OK,OK,8.387e-05
matpower/case118,matpower/case118/2017-11-15,RAW,STREDUCE_LAZY_AGGRESSIVE,0.8667366077557349,36.74714800000004,OPTIMAL,OK,OK,8.385e-05
matpower/case118,matpower/case118/2017-11-15,RAW,STREDUCE_LAZY_GRU,0.836691363382361,46.64915500000001,OPTIMAL,OK,OK,8.41e-05
matpower/case118,matpower/case118/2017-11-15,RAW,LAZY_COMMIT_GNN_T060,2.694664332293912,-150.30690399999997,OPTIMAL,OK,OK,0.00040062
