case_folder,instance_name,mode,runtime_speedup,runtime_ratio,runtime_delta,nodes_delta,mem_delta_gb,root_constr_ratio,final_to_root_ratio,obj_ppm_vs_raw,feasible_ok,violations,status,mip_gap,warm_start_applied_vars,branch_hints_applied
matpower/case118,matpower/case118/2017-07-15,LAZY_BANDIT,3.3287863596923284,0.3004097866143706,-185.315175,-1.0,,0.028609956174851108,1.0,-0.6463364082163434,OK,OK,OPTIMAL,5.41e-06,0.0,0.0
matpower/case118,matpower/case118/2017-07-15,LAZY_COMMIT_HINTS,2.6576571147899117,0.37627126329991223,-165.22015,-1.0,,0.028609956174851108,1.0,-0.6463364082163434,OK,OK,OPTIMAL,5.41e-06,0.0,0.0
matpower/case118,matpower/case118/2017-07-15,LAZY_GNN_T060,2.6288507367223954,0.38039436246075436,-164.12797799999998,-1.0,,0.028609956174851108,1.0,-0.6463364082163434,OK,OK,OPTIMAL,5.41e-06,0.0,0.0
matpower/case118,matpower/case118/2017-07-15,LAZY_GNN_T080,2.6330651856484124,0.3797855083309464,-164.289258,-1.0,,0.028609956174851108,1.0,-0.6463364082163434,OK,OK,OPTIMAL,5.41e-06,0.0,0.0
matpower/case118,matpower/case118/2017-07-15,LAZY_COMMIT_GNN_T060,2.5986495472683373,0.38481525954555335,-162.956922,-1.0,,0.028609956174851108,1.0,-0.6463364082163434,OK,OK,OPTIMAL,5.41e-06,0.0,0.0
matpower/case118,matpower/case118/2017-07-15,WARM_LAZY_TOPK128,3.1679655246711182,0.3156600007835675,-181.27553,-1.0,,0.028609956174851108,1.0,-0.6463364082163434,OK,OK,OPTIMAL,5.41e-06,49068.0,0.0
matpower/case118,matpower/case118/2017-07-15,WARM_LAZY_BANDIT,3.3245626753110393,0.3007914416612531,-185.21407799999997,-1.0,,0.028609956174851108,1.0,-0.6463364082163434,OK,OK,OPTIMAL,5.41e-06,49068.0,0.0
matpower/case118,matpower/case118/2017-07-15,WARM_LAZY_COMMIT_HINTS,2.6579551487347324,0.3762290723664131,-165.231326,-1.0,,0.028609956174851108,1.0,-0.6463364082163434,OK,OK,OPTIMAL,5.41e-06,49068.0,0.0
matpower/case118,matpower/case118/2017-07-15,WARM_LAZY_GRU,2.646116596558519,0.3779122965709742,-164.78545499999998,-1.0,,0.028609956174851108,1.0,-0.6463364082163434,OK,OK,OPTIMAL,5.41e-06,49068.0,0.0
matpower/case118,matpower/case118/2017-07-15,WARM_LAZY_BRANCH_HINTS,2.644665149947955,0.37811970260948885,-164.730515,-1.0,,0.028609956174851108,1.0,-0.6463364082163434,OK,OK,OPTIMAL,5.41e-06,49068.0,1944.0
matpower/case118,matpower/case118/2017-07-15,WARM_LAZY_GNN_T060,2.658963829058393,0.3760863495289161,-165.26913199999998,-1.0,,0.028609956174851108,1.0,-0.6463364082163434,OK,OK,OPTIMAL,5.41e-06,49068.0,0.0
matpower/case118,matpower/case118/2017-07-15,WARM_LAZY_COMMIT_GNN_T060,2.6337702958184086,0.37968383256037275,-164.316191,-1.0,,0.028609956174851108,1.0,-0.6463364082163434,OK,OK,OPTIMAL,5.41e-06,49068.0,0.0
matpower/case118,matpower/case118/2017-07-15,WARM_LAZY_COMMIT_GRU,2.671971538515186,0.37425548348306875,-165.754112,-1.0,,0.028609956174851108,1.0,-0.6463364082163434,OK,OK,OPTIMAL,5.41e-06,49068.0,0.0
matpower/case118,matpower/case118/2017-07-15,WARM_LAZY_ML_STACK,3.3586028763597224,0.29774285225524094,-186.02162199999998,-1.0,,0.028609956174851108,1.0,-0.6463364082163434,OK,OK,OPTIMAL,5.41e-06,49068.0,1944.0
matpower/case118,matpower/case118/2017-07-15,WARM_PRUNE_T010,8.880731295479038,0.11260333937916525,-235.06341899999998,-1.0,,0.028699853916170356,1.0,21847.461859860552,FAIL,C120,OPTIMAL,0.03540565,49068.0,0.0
matpower/case118,matpower/case118/2017-07-15,WARM_PRUNE_T020,10.054266180163898,0.099460267122518,-238.54490099999998,-1.0,,0.02874480278682998,1.0,52160.21649215545,OK,OK,OPTIMAL,0.04958016,49068.0,0.0
matpower/case118,matpower/case118/2017-07-15,WARM_PRUNE_T030,8.890738423474062,0.11247659669749337,-235.096992,-1.0,,0.028969547140128105,1.0,38488.01260451616,OK,OK,OPTIMAL,0.04178021,49068.0,0.0
matpower/case118,matpower/case118/2017-07-15,WARM_PRUNE_T050,1.919723212490216,0.5209084275762992,-126.907062,-1.0,,0.07728958309922464,1.0,50810.63047853654,OK,OK,OPTIMAL,0.04835951,49068.0,0.0
matpower/case118,matpower/case118/2017-07-15,WARM_PRUNE_T080,1.3290682462666494,0.7524068104169959,-65.585216,0.0,,0.3050904596022025,1.0,0.0,OK,OK,OPTIMAL,2.52e-06,49068.0,0.0
matpower/case118,matpower/case118/2017-07-15,WARM_LPSCREEN_T010,8.810093975521012,0.11350616721893275,-234.824268,-1.0,,0.028609956174851108,1.0,48353.037035295965,FAIL,C120,OPTIMAL,0.04612863,49068.0,0.0
matpower/case118,matpower/case118/2017-07-15,WARM_LPSCREEN_T020,9.019698987917382,0.11086844487156179,-235.522977,-1.0,,0.028654905045510732,1.0,46199.258944987785,OK,OK,OPTIMAL,0.04416493,49068.0,0.0
matpower/case118,matpower/case118/2017-07-15,WARM_LPSCREEN_T030,9.473664645525957,0.10555577354875667,-236.93025599999999,-1.0,,0.02874480278682998,1.0,21640.65016409555,OK,OK,OPTIMAL,0.04354195,49068.0,0.0
matpower/case118,matpower/case118/2017-07-15,WARM_LPSCREEN_T050,3.2832104851716877,0.30457992398489414,-184.21054299999997,-1.0,,0.04560062928418923,1.0,51223.97401304623,OK,OK,OPTIMAL,0.04873369,49068.0,0.0
matpower/case118,matpower/case118/2017-07-15,WARM_LPSCREEN_T080,1.3305794346166069,0.7515522741324647,-65.81157499999998,0.0,,0.263827396336667,1.0,0.0,OK,OK,OPTIMAL,2.52e-06,49068.0,0.0
matpower/case118,matpower/case118/2017-07-15,WARM_PRUNE_LAZY_T010,5.243708336693657,0.19070473332819562,-214.37506,-1.0,,0.028609956174851108,1.0,50586.040485676516,OK,OK,OPTIMAL,0.04815607,49068.0,0.0
matpower/case118,matpower/case118/2017-07-15,WARM_PRUNE_LAZY_T020,5.936122426752852,0.16846013746165525,-220.267454,-1.0,,0.028609956174851108,1.0,51772.888316199285,OK,OK,OPTIMAL,0.04923015,49068.0,0.0
matpower/case118,matpower/case118/2017-07-15,WARM_PRUNE_LAZY_T030,5.5685573683515575,0.1795797248464061,-217.32197499999998,-1.0,,0.028609956174851108,1.0,49757.23466449441,OK,OK,OPTIMAL,0.04740457,49068.0,0.0
matpower/case118,matpower/case118/2017-07-15,WARM_PRUNE_LAZY_T050,4.087043897694975,0.2446756200891269,-200.078656,-1.0,,0.028609956174851108,1.0,-0.6463364082163434,OK,OK,OPTIMAL,5.41e-06,49068.0,0.0
matpower/case118,matpower/case118/2017-07-15,WARM_PRUNE_LAZY_T080,3.2332981710935966,0.3092817139292076,-182.965081,-1.0,,0.028609956174851108,1.0,-0.6463364082163434,OK,OK,OPTIMAL,5.41e-06,49068.0,0.0
matpower/case118,matpower/case118/2017-07-15,WARM_LPSCREEN_LAZY_T010,2.5446332296178475,0.3929839429748309,-160.793111,-1.0,,0.028609956174851108,1.0,-0.6463364082163434,OK,OK,OPTIMAL,5.41e-06,49068.0,0.0
matpower/case118,matpower/case118/2017-07-15,WARM_LPSCREEN_LAZY_T020,5.338640243621142,0.18731361439738275,-215.273337,-1.0,,0.028609956174851108,1.0,-0.6463364082163434,OK,OK,OPTIMAL,5.41e-06,49068.0,0.0
matpower/case118,matpower/case118/2017-07-15,WARM_LPSCREEN_LAZY_T030,4.590306542174171,0.21785037465632,-207.18442299999998,-1.0,,0.028609956174851108,1.0,-0.6463364082163434,OK,OK,OPTIMAL,5.41e-06,49068.0,0.0
matpower/case118,matpower/case118/2017-07-15,WARM_LPSCREEN_LAZY_T050,4.678732482287422,0.2137331005321985,-208.275052,-1.0,,0.028609956174851108,1.0,-0.6463364082163434,OK,OK,OPTIMAL,5.41e-06,49068.0,0.0
matpower/case118,matpower/case118/2017-07-15,WARM_SR_LAZY,0.9992899595147867,1.0007105450009306,0.18821700000000874,0.0,,0.7161928306551298,1.0,0.0,OK,OK,OPTIMAL,2.18e-06,49068.0,0.0
matpower/case118,matpower/case118/2017-07-15,SHRINK_LAZY,12.121224492858989,0.08249991579556445,-243.037546,-1.0,,0.006363386647688255,1.0,8945.913546224225,OK,OK,OPTIMAL,0.01954953,0.0,0.0
matpower/case118,matpower/case118/2017-07-15,STREDUCE,1.1301115916952322,0.8848683681758742,-30.497336999999987,0.0,,1.0004569801850396,1.0,5.029678200675159,OK,OK,OPTIMAL,1.87e-06,49068.0,0.0
matpower/case118,matpower/case118/2017-07-15,STREDUCE_CONSERVATIVE,1.0240036196447977,0.9765590480499239,-6.20929799999999,0.0,,1.0002222471938171,1.0,0.0,OK,OK,OPTIMAL,2.39e-06,49068.0,0.0
matpower/case118,matpower/case118/2017-07-15,STREDUCE_AGGRESSIVE,1.1252756615120132,0.8886711356187315,-29.490017999999992,0.0,,1.0006155498120888,1.0,130.67384113109145,OK,OK,OPTIMAL,1.368e-05,49068.0,0.0
matpower/case118,matpower/case118/2017-07-15,STREDUCE_GRU,1.1370851869740608,0.8794415857805138,-31.934843,0.0,,1.0004569801850396,1.0,5.029678200675159,OK,OK,OPTIMAL,1.87e-06,49068.0,0.0
matpower/case118,matpower/case118/2017-07-15,STREDUCE_LAZY,1.0388673306925627,0.9625868197562323,-9.910415999999998,0.0,,1.0004569801850396,1.0,5.029678200675159,OK,OK,OPTIMAL,1.94e-06,49068.0,0.0
